entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
7bc82549-3480-4a3e-a3f5-8ee808b0d096,['Trump Family Business Dealings'],"July 18, 2017",2017-07-18 00:00:00,"The United States military rented space in Trump Tower, amounting to a $2.4 million yearly expense. The stated reason for the payment was to retain space in the hotel should Donald Trump decide to sleep there. As of July, Trump hadn’t spent a night in the Tower.",2020-11-05 02:35:36.505723
d752ce99-fd15-470e-b0ab-5895dd55ced4,"['Public Statements / Tweets', 'Collusion with Russia & Obstruction of Justice']","September 24, 2019",2019-09-24 00:00:00,"House Speaker Nancy Pelosi announced a formal impeachment inquiry into Trump to determine if he pressured Ukraine to investigate the son of his political rival, Joe Biden. Trump immediately responded via Twitter, calling the inquiry “Witch Hunt garbage.”",2020-11-05 02:35:36.506028
76b7cc72-1f9a-4abf-a1ff-2a77e74797fe,"['Collusion with Russia & Obstruction of Justice', 'Trump Staff & Administration']","May 29, 2017",2017-05-29 00:00:00,CIA Director Mike Pompeo said top-secret daily briefings must be short and filled with “killer graphics” to hold the attention of President Trump.,2020-11-05 02:35:36.506354
566d7e40-b9e4-40b3-9d96-86ca7038fff7,['Public Statements / Tweets'],"July 30, 2020",2020-07-30 00:00:00,"Trump again assailed mail-in voting and raised the possibility of delaying the November election. “With Universal Mail-In Voting (not Absentee Voting, which is good), 2020 will be the most INACCURATE & FRAUDULENT Election in history,” he wrote on Twitter. “It will be a great embarrassment to the USA. Delay the Election until people can properly, securely and safely vote???”",2020-11-05 02:35:36.506734
098361a5-83cc-43e7-aa37-4e1a0755abba,"['Policy', 'Trump Staff & Administration']","March 9, 2017",2017-03-09 00:00:00,"The Office of Government Ethics urged the White House to reprimand senior counselor Kellyanne Conway for publicly endorsing Ivanka Trump’s clothing line. The OGE called the White House’s view of ethics “incorrect.” In response, White House deputy counsel Stefan Passantino said in a statement, “Many regulations promulgated by the Office of Government Ethics do not apply to employees of the Executive Office of the President.” Maryland Rep. Elijah Cummings said Passantino’s argument was “troubling,” and wondered how it had been determined which ethical regulations were “inapplicable to employees of the Executive Office of the President.”",2020-11-05 02:35:36.507068
7632c72d-723b-43a4-96cb-5459dd77a8d9,['Trump Family Business Dealings'],"September 1, 2020",2020-09-01 00:00:00,"Melania Trump made frequent use of private email accounts while in the White House, said Stephanie Winston Wolkoff, a former senior adviser and friend. Donald Trump had said many times that his opponent, Hillary Clinton, should have been imprisoned for using a private email server.",2020-11-05 02:35:36.507324
c0be366a-408d-4182-b606-24fdbb3db37a,"['Trump Staff & Administration', 'Collusion with Russia & Obstruction of Justice']","April 11, 2017",2017-04-11 00:00:00,"Donald Trump allegedly asked that FBI Director James Comey “get out”—that is, release publicly—the idea that the FBI was not investigating Trump. Trump added, “Because I have been very loyal to you, very loyal; we had that thing you know.”",2020-11-05 02:35:36.507698
c522f156-3103-4cc1-94af-4c9d7cd62421,"['Trump Staff & Administration', 'Trump Family Business Dealings']","July 6, 2020",2020-07-06 00:00:00,"More than 40 lobbyists connected to Trump obtained at least $10 billion in federal coronavirus aid for their clients. According to a report by the watchdog group Public Citizen, they included at least five former Trump administration officials who potentially violated a Trump executive order restricting lobbying activities.",2020-11-05 02:35:36.508089
0dcdb2ce-f320-4f98-8630-1c377397af91,"['Trump Staff & Administration', 'Public Statements / Tweets']","June 17, 2020",2020-06-17 00:00:00,"Trump railed against John Bolton, his former national security adviser, over the publication of his new memoir, which painted the president as an ill-prepared leader who curried favor with dictators and schemed to stop criminal investigations. ""Wacko John Bolton’s “exceedingly tedious” (New York Times) book is made up of lies & fake stories,"" Trump tweeted. “Said all good about me, in print, until the day I fired him. A disgruntled boring fool who only wanted to go to war. Never had a clue, was ostracized & happily dumped. What a dope!”",2020-11-05 02:35:36.508431
2c86777b-c15f-4d8e-867e-4b87b4a78d22,['Policy'],"April 6, 2017",2017-04-06 00:00:00,"In order to break a filibuster from Senate Democrats, Republicans fundamentally altered Senate voting procedure in order to force confirmation of President Trump’s Supreme Court nominee, Neil Gorsuch. Before the change, Senate rules required 60 votes to confirm a new Supreme Court justice. After enacting the so-called “nuclear option” to overcome Democratic objections, that threshold dropped to 51 votes.",2020-11-05 02:35:36.508690
4d4bbcd4-9451-4fbc-8876-2ff1a5bc7484,['Trump Staff & Administration'],"October 28, 2019",2019-10-28 00:00:00,"Charles Kupperman, former deputy national security adviser with suspected information on Trump’s Ukraine policy, defied his subpoena to testify in Trump’s impeachment inquiry.",2020-11-05 02:35:36.508945
be5ee9af-1465-4199-8ec8-c473924d08c3,['Public Statements / Tweets'],"May 22, 2020",2020-05-22 00:00:00,"Trump, whose approval ratings dropped during the pandemic, expressed doubt that the nation’s coronavirus death toll was as high as health departments said it was. The official total was almost 95,000, but Trump said it could be “lower than” that. Experts averred that it was certainly higher than the confirmed count.",2020-11-05 02:35:36.509201
9c1b4fbd-4ae1-4250-bc65-0d8395e77327,['Policy'],"September 22, 2020",2020-09-22 00:00:00,"Congress in March approved $1 billion for the Pentagon to “prevent, prepare for, and respond to coronavirus,” including making more masks and medical equipment available. Instead, the Defense Department gave most of the money to defense contractors for jet engine parts and other military supplies.",2020-11-05 02:35:36.509455
9cb8c3bb-2cc0-43ee-9f19-13d669f439ff,['Policy'],"May 1, 2017",2017-05-01 00:00:00,"The White House moved to end funding for Michelle Obama’s “Let Girls Learn” initiative, which educated young women and girls in developing countries.",2020-11-05 02:35:36.509705
106a8b79-809e-4bdb-bc3e-ec57cef12143,['Public Statements / Tweets'],"May 2, 2017",2017-05-02 00:00:00,"During a CNN interview at a Women for Women International event in New York, Hillary Clinton blamed her election loss on a Russian meddling, a flawed candidacy, and FBI Director James Comey’s surprise announcement that the Bureau would investigate her emails just days before the election. Donald Trump took to Twitter to respond to her interview, posting Comey was, “The best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds!” and the “phony Trump/Russia story was an excuse used by the Democrats as justification for losing the election.”",2020-11-05 02:35:36.510115
c5a01da2-28b3-4785-958e-08ed27311812,['Trump Staff & Administration'],"April 7, 2018",2018-04-07 00:00:00,"EPA Administrator Scott Pruitt had a 20 person security detail, costing more than $3 million dollars with travel expenses included. Pruitt’s security escort was three times larger than the previous EPA Administrator under Obama. Unlike his predecessor, Pruitt also insisted on traveling first class with his detail, even going so far as to bring them on a family vacation to Disneyland.",2020-11-05 02:35:36.510480
7ab687f0-fcd7-48ff-a07b-6a8a39dee802,"['Policy', 'Public Statements / Tweets']","July 21, 2018",2018-07-21 00:00:00,"Echoing earlier threats to North Korea, Donald Trump tweeted a threat to Iranian President Hassan Rouhani: “NEVER, EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE & DEATH. BE CAUTIOUS.” The tweets followed Trump’s announcement in May that the United States was withdrawing from the Iran nuclear deal, and that the US would impose sanctions on all exporters of Iranian oil.",2020-11-05 02:35:36.512083
6ca7a331-eda6-4b32-a6e4-ba79bf194b0f,"['Policy', 'Environment']","May 12, 2017",2017-05-12 00:00:00,"The Environmental Protection Agency announced it would withdraw mining restrictions on Alaska’s headwaters, opening the door to a major mining facility in the area. This reversal came after an EPA study concluded the mine could decimate salmon populations in the area, and thereby harm native Alaskans whose culture depended heavily on salmon.",2020-11-05 02:35:36.512881
61c47c01-b838-494a-880f-396d667e8815,['Policy'],"March 26, 2018",2018-03-26 00:00:00,"The Census Bureau announced it would include a question regarding citizenship status on the 2020 U.S. Census. The question hasn’t been on the census since 1950. Critics of the move explained the question would discourage undocumented immigrants from responding to the census, and thereby skew the population data significantly. The information gathered in the census has a bearing on everything from government policy to funding to boundaries for voting districts. Almost immediately, the State of California sued the Trump administration over the constitutionality of the question. The Constitution states a census, or “actual enumeration,” must take place every 10 years, and the enumeration must include “the number of free persons.” The State of California alleged this would include citizens and non-citizens alike.",2020-11-05 02:35:36.513212
9d1371a4-9c58-427e-94da-06b6d1e9c5c0,['Policy'],"September 2, 2020",2020-09-02 00:00:00,Trump signed a memo listing Democrat-led cities that should have their federal funding cut — for being “anarchist jurisdictions.”,2020-11-05 02:35:36.513479
00f5273e-149b-4ec7-b59f-b03cce1354fd,['Policy'],"April 7, 2017",2017-04-07 00:00:00,"Department of Education Secretary Betsy DeVos received an unprecedented level of personal security, including supervision by federal marshals, which cost taxpayers about $1 million dollars per month. The last cabinet member protected by a federal marshal was the director of National Drug Control Policy, a position which fought drug-related violence and the import of illicit narcotics.",2020-11-05 02:35:36.513737
ed83c8e4-4535-4f18-bed4-696ea961a79e,['Public Statements / Tweets']," June 30, 2017",2017-06-30 00:00:00,"MSNBC news anchors Joe Scarborough and Mika Brzezinski alleged the White House tried to blackmail them with an article about their relationship in the National Enquirer. The newly engaged co-anchors claimed they had texts and phone records from Trump advisers threatening to publish the Enquirer article if the pair did not contact Trump directly. The president apparently sought an apology for the couple’s unfavorable news coverage. Trump is a long-time friend and ally of David Pecker, the publisher of the National Enquirer, and had leveraged the relationship before. The Enquirer then published a hit piece on Scarborough and Brzezinski’s relationship.",2020-11-05 02:35:36.514220
83e5ddb2-6eb6-4e83-b2d7-c564b42beb3d,['Trump Staff & Administration'],"September 7, 2017",2017-09-07 00:00:00,Education Secretary Betsy DeVos called campus sexual assault enforcement a “failed system” and vowed to review the Title IX guidelines put in place by the Obama administration. DeVos claimed the current system “clearly pushed schools to overreach” by using “intimidation and coercion.”,2020-11-05 02:35:36.514512
8a72d8bb-772a-4e4e-8ea2-0c3784ba4402,['Collusion with Russia & Obstruction of Justice'],"January 29, 2018",2018-01-29 00:00:00,"Republicans in the House Intelligence Committee voted to disclose Representative Devin Nunes’s memo on the purported surveillance of Donald Trump’s campaign by the FBI and Department of Justice. Donald Trump Jr. and members of the Trump administration supported the Committee’s decision, while others suggested this was an attempt to discredit special counsel Robert Mueller’s ongoing investigation into the collusion between the Trump campaign and Russia (See entry 136 for more on the relationship between Nunes and Trump).",2020-11-05 02:35:36.514817
c6588ea3-2cdb-49a8-933c-81c85b101e0f,['Trump Staff & Administration'],"November 1, 2020",2020-11-01 00:00:00,"Trump will hold an election night party in the East Room of the White House with roughly 400 invited guests. The campaign moved the event from the nearby Trump Hotel, which, according to the city’s rules, could have allowed only 50 people. Dozens of people, including the president, were infected with COVID-19 after a White House ceremony in September that Dr. Anthony Fauci called a “superspreader event.”",2020-11-05 02:35:36.515261
9c6049b2-e105-4105-9f33-82d7810f1266,['Public Statements / Tweets'],"August 1, 2019",2019-08-01 00:00:00,"Providing no evidence to support his claim, Trump told the crowd at a rally in Cincinnati that “We will be ending the AIDS epidemic shortly in America and curing childhood cancer very shortly.”",2020-11-05 02:35:36.515679
87bd16c1-2590-4619-ae24-eb8069b7fc5d,['Public Statements / Tweets'],"February 25, 2017",2017-02-25 00:00:00,"Donald Trump announced he would not attend the White House Correspondents’ Dinner. Without further explanation, Trump tweeted, “I will not be attending the White House Correspondents’ Association Dinner this year. Please wish everyone well and have a great evening!” The last president to skip the dinner was Ronald Reagan in 1981, who, at the time, had been recovering from an assassination attempt.",2020-11-05 02:35:36.515966
46fe97b6-e3ec-4084-b043-645345d1ceda,['Policy'],"December 6, 2017",2017-12-06 00:00:00,"Donald Trump formally recognized Jerusalem as the capital of Israel and announced plans to move the US Embassy to the holy city. Admonitions immediately sprung up from around the international diplomatic community. The European Union’s top diplomat, Federica Mogherini, said peace in the region was extremely precarious, adding, “We believe that any action that would undermine these efforts must absolutely be avoided.”",2020-11-05 02:35:36.516228
8c846d3f-dc56-4026-976b-27c886d9dbd8,['Trump Staff & Administration'],"November 2, 2017",2017-11-02 00:00:00,"Donald Trump’s nomination for chief scientist at the Department of Agriculture, Sam Clovis, announced he would bow out of consideration for the position due to concerns about “political climate inside Washington.” Clovis had recently been swept up in Robert Mueller’s Russia investigation, which had turned its attention to Clovis’s contacts with Russia during his time as a Trump campaign aid. Clovis had hired George Papadopoulos to the Trump campaign, and was likely implicated when Papadopoulos admitted he had spoken with Russian entities about the Clinton campaign. Outside of the investigation into his relationship with Russia, Clovis almost no scientific experience. Prior to joining the Trump campaign as co-chair, Clovis had taught Business Administration and policy at Morningside College in Iowa.",2020-11-05 02:35:36.516621
ace5fc4c-575b-4df0-9c80-74e9eb0ec87e,"['Policy', 'Trump Staff & Administration']","May 12, 2017",2017-05-12 00:00:00,"Attorney General Jeff Sessions changed criminal charging policy, instructing federal prosecutors to pursue the “most serious, readily provable offense.”! This shift returned to prominence the mandatory minimum sentences that had been against policy during the Obama administration. The last time the Justice Department held prosecutors to this standard, the number of federal prisoners skyrocketed almost 30 percent in ten years—from 172,000 to 220,000.",2020-11-05 02:35:36.516958
2ff551c5-7219-4006-b7c6-783eb848681d,['Public Statements / Tweets'],"February 5, 2018",2018-02-05 00:00:00,"During a speech at a factory in Ohio, Trump wondered aloud whether Democrats had committed treason against the United States for withholding their applause during his State of the Union Address. “Can we call that treason? Why not? I mean, they certainly didn’t seem to love our country very much.”",2020-11-05 02:35:36.517309
7ef8627d-def1-488e-bf61-9a2c686e497d,['Policy']," April 17, 2017",2017-04-17 00:00:00,"Donald Trump called and congratulated Turkey’s President Recep Tayyip Erdogan following the Turkish leader’s victory in a public referendum that majorly expanded his executive powers. Contradicting Trump, the U.S. State Department released a statement questioning the democratic legitimacy of the referendum, pointing out irregularities in the election results and bias in media coverage.",2020-11-05 02:35:36.517576
b3c3c427-4cdf-4af3-9609-73b4e99533e3,"['Collusion with Russia & Obstruction of Justice', 'Public Statements / Tweets']","October 3, 2019",2019-10-03 00:00:00,"Trump, already under investigation for applying political pressure on Ukraine, publicly called for China to investigate Joe and Hunter Biden. The remarks recalled when Trump urged Russia to hack Hillary Clinton’s email servers in 2016.",2020-11-05 02:35:36.517871
0b2e6398-e4a9-4e7c-aeb7-297aa0ef212e,['Public Statements / Tweets'],"October 23, 2017",2017-10-23 00:00:00,"Myeshia Johnson, the widow of a fallen US soldier, said Donald Trump forgot her husband’s name when calling to console her. On Twitter, Trump denied the Gold Star widow’s allegations, saying he had said her husband’s name without hesitation.",2020-11-05 02:35:36.518120
f5b8bb31-498c-4cc6-8ac9-ea8175f6a557,['Policy'],"April 7, 2020",2020-04-07 00:00:00,"Trump ousted the chairman of a watchdog panel that oversaw how the Trump administration managed $2 trillion in coronavirus relief. Glenn Fine, the acting Pentagon inspector general, was chosen in March to head the Pandemic Response Accountability Committee. Fine was the second inspector general in a week to be fired by the president, after the April 3 firing of whistle-blower Michael Atkinson.",2020-11-05 02:35:36.518406
42be90ab-2ab7-4ffc-adc1-937f4e2854e7,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","February 21, 2018",2018-02-21 00:00:00,"The Southern Poverty Law Center tracked a 4 percent increase in the number of hate groups during 2017. These groups represent a diverse set of ideologies, from anti-Muslim white supremacists to black nationalist organizations with hateful views toward LGBT and Jewish communities. The largest growth during Trump’s first year were in neo-Nazi circles; 22 new neo-Nazi chapters assembled across the nation during 2017.",2020-11-05 02:35:36.518699
c8f56b8f-4aa7-4753-9e32-2e21ccb05ac9,['Public Statements / Tweets'],"November 18, 2017",2017-11-18 00:00:00,"Donald Trump tweeted, “Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!” In the first year of his presidency, Trump tweeted about Hillary Clinton 77 times, an average of once every 4.7 days.",2020-11-05 02:35:36.518986
e9b33435-e5f9-48e0-9e3b-395eaa57a54d,"['Policy', 'Environment']","April 5, 2017",2017-04-05 00:00:00,"The EPA proposed budget cuts to a program that trained construction workers in removing toxic lead-based paints and educated the public on the dangers of lead exposure. In 2014, the Center for Disease Control and Prevention found blood levels above the danger threshold in 243,000 American children. Thirty-eight million American homes contained lead-based paints in need of removal, while only 14 states had programs to pick up the slack on lead removal after the federal budget cut.",2020-11-05 02:35:36.519318
81d3271e-dca9-45ad-bba2-7d50bcd392e1,['Policy'],"August 7, 2020",2020-08-07 00:00:00,"The Trump administration issued two rarely used executive orders to ban TikTok and WeChat. The popular social media networks are owned by companies in China — a frequent target of the president’s pre-election rhetoric. “The spread in the United States of mobile applications developed and owned by companies in the People’s Republic of China (China) continues to threaten the national security, foreign policy, and economy of the United States,” Trump wrote. He did not, however, outline any specific threat from the companies.",2020-11-05 02:35:36.519572
5a84ac6e-cb2e-4d4a-aa63-d960884cf9ad,['Trump Staff & Administration']," March 31, 2017",2017-03-31 00:00:00,"One month before signing a bill that would allow drug companies to incentivize doctors, Health and Human Services Secretary Tom Price purchased $90,000 of pharmaceutical stocks affected by the decision.",2020-11-05 02:35:36.519822
29446e0d-0b7c-4be3-84c0-ea2ac1109714,"['Trump Staff & Administration', 'Environment']","October 9, 2017",2017-10-09 00:00:00,"EPA Administrator Scott Pruitt told a crowd at the Kentucky Farm Bureau that he would like to remove all tax credits given to wind and solar energy. “I’d let them stand on their own and compete against coal and natural gas and other sources.” The subsidies for renewable energy were meant to stimulate development and use of new energy technologies. Thus far, the subsidies have already had a measurable impact. Berkeley National Laboratory found that oil and coal that we avoided burning between 2007 and 2015 equated to saving between 3,000 and 12,500 premature deaths in eight years. Beyond the health and environmental advantages of subsidizing new sources of energy, Pruitt also ignored the question of whether the oil and coal industries could ‘stand on their own’ without federal support. The fossil fuel industries have received about $20 billion dollars annually in federal tax subsidies.",2020-11-05 02:35:36.520415
7b517441-eb9d-4624-8183-9c8f8e66f7d0,['Trump Staff & Administration'],"March 9, 2018",2018-03-09 00:00:00,"EPA Administrator Scott Pruitt wanted to hold a series of public debates on whether or not climate change was real. Chief of Staff John Kelly deemed the debates unwise and told Pruitt to drop the idea, according to White House officials. Those in the meeting with Kelly and Pruitt said Kelly considered the debates a distraction from the Trump administration’s rollbacks of Obama-era legislation on climate change.",2020-11-05 02:35:36.520845
54c6732b-b8cb-45bc-ae18-e5fe45710e1a,['Public Statements / Tweets'],"March 21, 2020",2020-03-21 00:00:00,"Trump endorsed the combination of two drugs, hydroxychloroquine and azithromycin, to treat coronavirus—despite a lack of testing or backing by the FDA. In fact, respected medical professionals warned that taking the drugs together could be dangerous.",2020-11-05 02:35:36.521235
419b98fe-98fe-41b7-b348-35eb547172f4,['Policy'],"April 7, 2017",2017-04-07 00:00:00,Donald Trump ordered the firing of 59 Tomahawk missiles at a Syrian base in response to Syrian President Bashar al-Assad’s chemical weapons attack on his own people. Assad’s attack killed approximately 100 Syrians—including an estimated 25 children. Eric Trump said Trump’s decision to launch the assault was strongly influenced by Ivanka Trump’s heartbroken response to Assad’s initial airstrike.,2020-11-05 02:35:36.521545
d8acaf0c-b81c-40c0-afb0-85e21b72cc7c,['Policy'],"March 15, 2019",2019-03-15 00:00:00,"Trump vetoed a joint congressional resolution that would have overturned the national emergency he declared at the southern border. In a rare rebuke, Republicans in both the House and Senate voted in favor of ending the national emergency.",2020-11-05 02:35:36.521883
faf48c30-a6ed-4a3b-8ab9-7e044e03c7b6,['Policy'],"December 22, 2018",2018-12-22 00:00:00,"The government entered a partial shutdown as Trump stonewalled Congress over funding for his border wall. The shutdown lasted for thirty-four days — the longest in the nation’s history. Trump’s action left about 800,000 federal workers without pay.",2020-11-05 02:35:36.522334
92ea32f5-2e0e-48f3-a9ec-57e620222a20,['Public Statements / Tweets'],"June 16, 2020",2020-06-16 00:00:00,"Officials in Tulsa urged the Trump campaign to cancel his rally there, warning that it could be a coronavirus “super spreader.” Trump, though, blamed the media for fomenting opposition to his gatherings, “trying to Covid Shame us on our big Rallies.”",2020-11-05 02:35:36.522591
abb776f9-eeb2-4e74-96b7-f82e5275e972,['Public Statements / Tweets'],"May 31, 2016",2016-05-31 00:00:00,"Donald Trump attacked Gonzalo Curiel, the federal judge who presided over the Trump University fraud case, saying that Curiel’s assignment to the case represented ""an absolute conflict because the judge was “of Mexican heritage.” “I’m building a wall,” said Trump, “It’s an inherent conflict of interest.”",2020-11-05 02:35:36.522848
b9058185-1219-46de-bb99-735b24329db3,"['Trump Staff & Administration', 'Sexual Misconduct, Harassment, & Bullying']","July 12, 2019",2019-07-12 00:00:00,"Labor Secretary Alex Acosta resigned, accused of violating victims’ rights in sex offender Jeffrey Epstein’s 2008 case. Epstein was a convicted and registered sex offender, accused of sex trafficking and sexual abuse with dozens of victims, some as young as 14 years old. Acosta was the top federal prosecutor in the Florida case, which ended in a plea deal. Epstein and Trump frequently socialized together at Trump’s Palm Beach Mar-a-Lago resort.",2020-11-05 02:35:36.523153
f63bc565-2ff9-457e-b4e9-f8b5178d1278,['Trump Staff & Administration'],"Match 11, 2017",2017-03-11 00:00:00,"Before becoming national security adviser, Michael Flynn was paid close to a half a million dollars to lobby on behalf of the Turkish government. After stepping into his new role with the federal government, Flynn stopped formally accepting payments from Turkey but seemed to promote policy favored by the Turkish government. On the day of the U.S. presidential election, Flynn published an op-ed in The Hill supporting Turkish leader Recep Tayyip Erdogan. Not only was Flynn’s critique in line with Erdogan’s wishes, but it was also a major reversal for Flynn; in 2016, Michael Flynn gave a speech supporting the coup against Erdogan.",2020-11-05 02:35:36.523447
800c8514-fdda-423a-b645-c993e9caefd8,['Public Statements / Tweets'],"January 8, 2018",2018-01-08 00:00:00,"A study by Factbase’s Bill Frischling found that Donald Trump speaks at a fourth-grade level. After evaluating Trump’s speech patterns and vocabulary on the Flesch-Kincaid grade level scale, Factbase determined Trump communicates at the lowest level of any president since Herbert Hoover. (Herbert Hoover actually spoke at an eleventh-grade level; Factbase’s study didn’t analyze any president from before 1929.) The fourth-grade competency discovered by Frischling resonated with another review nearly three years earlier conducted by the Boston Globe. The Globe had analyzed the verbal fluency of all presidential candidates based on their statements during presidential debates. Their review determined Trump’s language was the least sophisticated of all 19 candidates—including both Democrats and Republicans. Mirroring the results of the Factbase study in 2018, Trump’s verbal fluency during 2015 presidential debates equaled that of a fourth grader.",2020-11-05 02:35:36.523807
28bcd98c-a7f0-4506-b5e7-5795a547e62e,['Trump Staff & Administration'],"January 30, 2017",2017-01-30 00:00:00,"Donald Trump fired acting Attorney General Sally Yates for refusing to defend the travel ban. In a repudiation of the president, Yates had instructed Justice Department lawyers not to defend the executive order from any legal challenges.",2020-11-05 02:35:36.524061
8de2850e-30ca-491e-9c79-edc9387eb5ad,"['Policy', 'Trump Staff & Administration']","May 30, 2019",2019-05-30 00:00:00,"The U.S. Department of Health and Human Services sent an email to federal migrant shelters notifying them that the government would not pay for educational and recreational programs for unaccompanied minors, including English classes and legal aid.",2020-11-05 02:35:36.524353
45d8f756-15ab-4a64-b0a9-cf0acae9bee2,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia', 'Public Statements / Tweets']","July 17, 2019",2019-07-17 00:00:00,"At a rally in North Carolina, Trump ridiculed U.S. Representative Alexandria Ocasio-Cortez’s name. “No, no,” he said. “I don’t have time to go with three different names. We’ll call her Cortez.” Trump had made racist remarks about Ocasio-Cortez in the past. During the same rally, he criticized Representative Ilhan Omar and let the crowd chant “send her back” for thirteen seconds before continuing his speech.",2020-11-05 02:35:36.524720
a2652450-d705-4a1e-85ae-b80c192ec021,"['Public Statements / Tweets', 'Policy']","June 25, 2019",2019-06-25 00:00:00,"A day after the United States imposed sanctions against Iran’s Supreme Leader Ayatollah Ali Khamenei, Trump increased tensions by threatening Iran in a tweet. “Any attack by Iran on anything American,” he wrote, “will be met with great and overwhelming force. In some areas, overwhelming will mean obliteration.”",2020-11-05 02:35:36.525011
29ce66e5-7c02-43ba-9c88-497b8d01bde6,"['Public Statements / Tweets', 'Policy']","September 7, 2019",2019-09-07 00:00:00,Trump announced in a series of tweets that he planned to meet with Taliban leaders at Camp David to negotiate peace. But Trump had to cancel the meeting with the fundamentalist group after an attack of theirs in Kabul killed an American soldier and several civilians.,2020-11-05 02:35:36.525346
c5d36b76-5e86-471b-92a7-655d1e45c046,['Public Statements / Tweets'],"August 8, 2020",2020-08-08 00:00:00,"An aide to Trump asked the South Dakota governor’s office what it took to have a president added to Mount Rushmore. In 2018, Trump had told future Governor Kristi Noem, “Do you know it’s my dream to have my face on Mount Rushmore?”",2020-11-05 02:35:36.525596
b2830aa1-04af-45ef-bc99-5d1d17fcc6f4,"['Public Statements / Tweets', 'Collusion with Russia & Obstruction of Justice']","August 23, 2020",2020-08-23 00:00:00,"Twitter hid one of Trump’s tweets behind a warning that said the president’s wording violated the company’s rules about “civic and election integrity.” Trump wrote, “So now the Democrats are using Mail Drop Boxes, which are a voter security disaster. Among other things, they make it possible for a person to vote multiple times. Also, who controls them, are they placed in Republican or Democrat areas? They are not COVID sanitized. A big fraud!”",2020-11-05 02:35:36.525927
3e43271c-42c8-4ba8-8ce4-a46594a4eb2a,['Public Statements / Tweets'],"November 2, 2020",2020-11-02 00:00:00,"The crowd at an after-midnight Trump rally in Florida chanted “Fire Fauci,” prompting the president to say that he might, in fact, oust the nation’s top infectious disease expert. “Don’t tell anybody, but let me wait until a little bit after the election,” he said. “I appreciate the advice.”",2020-11-05 02:35:36.526175
4420af82-fd6b-4f9f-bed8-9ac3cd2cdd9d,['Trump Staff & Administration'],"February 16, 2017",2017-02-16 00:00:00,"In the first two months of 2017, Republican lawmakers scheduled only 88 town hall meetings with their constituents. In 2015, by comparison, Republicans held 222 town halls during the same two-month period.",2020-11-05 02:35:36.526424
3fbcd23b-3e1a-40a2-a978-8292d5c55333,['Trump Staff & Administration'],"May 2, 2017",2017-05-02 00:00:00,"Donald Trump appointed Teresa Manning, a former anti-abortion activist, to lead Title X for the Department of Human and Health Services—a program that allocates funding for family planning to America’s low-income citizens. Teresa Manning was a lobbyist for the National Right to Life Committee, the nation’s oldest and largest pro-life organization.",2020-11-05 02:35:36.526671
405893c5-9032-463d-8117-0226e0e3ae74,['Policy'],"May 31, 2017",2017-05-31 00:00:00,The Trump administration created a new questionnaire for all visa applicants that asked applicants for their social media handles. The administration announced their intention was to examine the last five years of an applicant’s internet activity.,2020-11-05 02:35:36.527025
3b005c21-871f-464b-99dd-50222a270585,"['Trump Staff & Administration', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","October 5, 2017",2017-10-05 00:00:00,Attorney General Jeff Sessions released a memo saying the Civil Rights Act would no longer protect transgender workers from employer discrimination.,2020-11-05 02:35:36.527324
37830945-2b45-4b18-b92d-948e222ed3d2,['Policy'],"November 17, 2017",2017-11-17 00:00:00,"The Keystone Pipeline, which is the sister project of the controversial Keystone XL pipeline approved by President Trump, spilled 210,000 gallons of oil near the border of South Dakota and North Dakota. The oil spill resurrected concerns about the environmental impact of the new XL pipeline, which had been the subject of fervent protest before Trump decided to greenlight the project.",2020-11-05 02:35:36.527579
d7f7f550-0841-4a0b-9a4e-c163bd7fb342,['Policy'],"March 10, 2018",2018-03-10 00:00:00,"Trump announced the US military would stage a military parade in Washington D.C. for veterans day in November 2018. After a trip to Paris for Bastille Day, which included a French military parade, Trump returned to the U.S. inspired to hold one himself. Criticism of the idea came from both sides of the aisle. At the very least, it was considered a waste of resources, as the parade will likely cost between $10 and $30 million.",2020-11-05 02:35:36.527866
c894f012-eb35-4fe2-8d14-f011a49eb4ba,['Public Statements / Tweets'],"April 20, 2020 ",2020-04-20 00:00:00,"Trump announced that he planned to temporarily suspend immigration into the country. The extreme measure, revealed in a late-night tweet, could allow the president to close borders in a way he couldn’t before the pandemic. Trump said he wanted to block what he called an “attack from the Invisible Enemy.” The U.S. confirmed in March that it had more coronavirus cases than any other country in the world.",2020-11-05 02:35:36.528118
